,Date.Time..GMT.07.00,DO_mgL,Temp_C,X.,datetime,Site,date
1,6/5/2023 14:37,8.29,26.14,NA,6/5/2023 14:37,Thorndyke,6/5/2023
2,6/5/2023 14:37,NA,NA,NA,6/5/2023 14:37,Thorndyke,6/5/2023
3,6/5/2023 14:52,15.14,22.62,NA,6/5/2023 14:52,Thorndyke,6/5/2023
4,6/5/2023 15:07,14.46,17.86,NA,6/5/2023 15:07,Thorndyke,6/5/2023
5,6/5/2023 15:22,14.35,15.56,NA,6/5/2023 15:22,Thorndyke,6/5/2023
6,6/5/2023 15:37,14.63,14.84,NA,6/5/2023 15:37,Thorndyke,6/5/2023
7,6/5/2023 15:52,14.89,14.72,NA,6/5/2023 15:52,Thorndyke,6/5/2023
8,6/5/2023 16:07,14.83,14.4,NA,6/5/2023 16:07,Thorndyke,6/5/2023
9,6/5/2023 16:22,14.85,14.18,NA,6/5/2023 16:22,Thorndyke,6/5/2023
10,6/5/2023 16:37,15.09,14.12,NA,6/5/2023 16:37,Thorndyke,6/5/2023
11,6/5/2023 16:52,16.27,14.96,NA,6/5/2023 16:52,Thorndyke,6/5/2023
12,6/5/2023 17:07,16.06,14.74,NA,6/5/2023 17:07,Thorndyke,6/5/2023
13,6/5/2023 17:22,15.42,13.92,NA,6/5/2023 17:22,Thorndyke,6/5/2023
14,6/5/2023 17:37,15.26,13.34,NA,6/5/2023 17:37,Thorndyke,6/5/2023
15,6/5/2023 17:52,15.02,13.14,NA,6/5/2023 17:52,Thorndyke,6/5/2023
16,6/5/2023 18:07,13.92,13.06,NA,6/5/2023 18:07,Thorndyke,6/5/2023
17,6/5/2023 18:22,13.77,12.58,NA,6/5/2023 18:22,Thorndyke,6/5/2023
18,6/5/2023 18:37,13.77,12.5,NA,6/5/2023 18:37,Thorndyke,6/5/2023
19,6/5/2023 18:52,13.53,12.46,NA,6/5/2023 18:52,Thorndyke,6/5/2023
20,6/5/2023 19:07,13.02,12.32,NA,6/5/2023 19:07,Thorndyke,6/5/2023
21,6/5/2023 19:22,12.81,12.18,NA,6/5/2023 19:22,Thorndyke,6/5/2023
22,6/5/2023 19:37,12.57,12.16,NA,6/5/2023 19:37,Thorndyke,6/5/2023
23,6/5/2023 19:52,12.08,12.12,NA,6/5/2023 19:52,Thorndyke,6/5/2023
24,6/5/2023 20:07,11.74,12.06,NA,6/5/2023 20:07,Thorndyke,6/5/2023
25,6/5/2023 20:22,11.28,11.8,NA,6/5/2023 20:22,Thorndyke,6/5/2023
26,6/5/2023 20:37,10.35,11.46,NA,6/5/2023 20:37,Thorndyke,6/5/2023
27,6/5/2023 20:52,9.57,11.02,NA,6/5/2023 20:52,Thorndyke,6/5/2023
28,6/5/2023 21:07,9.1,10.76,NA,6/5/2023 21:07,Thorndyke,6/5/2023
29,6/5/2023 21:22,8.84,10.62,NA,6/5/2023 21:22,Thorndyke,6/5/2023
30,6/5/2023 21:37,8.55,10.42,NA,6/5/2023 21:37,Thorndyke,6/5/2023
31,6/5/2023 21:52,8.45,10.34,NA,6/5/2023 21:52,Thorndyke,6/5/2023
32,6/5/2023 22:07,8.43,10.34,NA,6/5/2023 22:07,Thorndyke,6/5/2023
33,6/5/2023 22:22,8.13,10.32,NA,6/5/2023 22:22,Thorndyke,6/5/2023
34,6/5/2023 22:37,8.27,10.3,NA,6/5/2023 22:37,Thorndyke,6/5/2023
35,6/5/2023 22:52,6.81,10.34,NA,6/5/2023 22:52,Thorndyke,6/5/2023
36,6/5/2023 23:07,8.07,10.3,NA,6/5/2023 23:07,Thorndyke,6/5/2023
37,6/5/2023 23:22,7.88,10.38,NA,6/5/2023 23:22,Thorndyke,6/5/2023
38,6/5/2023 23:37,7.56,10.42,NA,6/5/2023 23:37,Thorndyke,6/5/2023
39,6/5/2023 23:52,7.15,10.48,NA,6/5/2023 23:52,Thorndyke,6/5/2023
40,6/6/2023 0:07,7.16,10.48,NA,6/6/2023 0:07,Thorndyke,6/6/2023
41,6/6/2023 0:22,6.99,10.48,NA,6/6/2023 0:22,Thorndyke,6/6/2023
42,6/6/2023 0:37,6.87,10.52,NA,6/6/2023 0:37,Thorndyke,6/6/2023
43,6/6/2023 0:52,6.65,10.54,NA,6/6/2023 0:52,Thorndyke,6/6/2023
44,6/6/2023 1:07,6.32,10.58,NA,6/6/2023 1:07,Thorndyke,6/6/2023
45,6/6/2023 1:22,6.44,10.62,NA,6/6/2023 1:22,Thorndyke,6/6/2023
46,6/6/2023 1:37,6.29,10.66,NA,6/6/2023 1:37,Thorndyke,6/6/2023
47,6/6/2023 1:52,6.27,10.66,NA,6/6/2023 1:52,Thorndyke,6/6/2023
48,6/6/2023 2:07,6.15,10.7,NA,6/6/2023 2:07,Thorndyke,6/6/2023
49,6/6/2023 2:22,5.85,10.74,NA,6/6/2023 2:22,Thorndyke,6/6/2023
50,6/6/2023 2:37,5.55,10.78,NA,6/6/2023 2:37,Thorndyke,6/6/2023
51,6/6/2023 2:52,5.42,10.84,NA,6/6/2023 2:52,Thorndyke,6/6/2023
52,6/6/2023 3:07,5.22,10.86,NA,6/6/2023 3:07,Thorndyke,6/6/2023
53,6/6/2023 3:22,5.24,10.9,NA,6/6/2023 3:22,Thorndyke,6/6/2023
54,6/6/2023 3:37,5.27,10.94,NA,6/6/2023 3:37,Thorndyke,6/6/2023
55,6/6/2023 3:52,5.38,10.98,NA,6/6/2023 3:52,Thorndyke,6/6/2023
56,6/6/2023 4:07,5.23,11.02,NA,6/6/2023 4:07,Thorndyke,6/6/2023
57,6/6/2023 4:22,5.05,11.06,NA,6/6/2023 4:22,Thorndyke,6/6/2023
58,6/6/2023 4:37,4.64,11.1,NA,6/6/2023 4:37,Thorndyke,6/6/2023
59,6/6/2023 4:52,3.98,11.14,NA,6/6/2023 4:52,Thorndyke,6/6/2023
60,6/6/2023 5:07,3.94,11.2,NA,6/6/2023 5:07,Thorndyke,6/6/2023
61,6/6/2023 5:22,5,11.32,NA,6/6/2023 5:22,Thorndyke,6/6/2023
62,6/6/2023 5:37,6.13,11.44,NA,6/6/2023 5:37,Thorndyke,6/6/2023
63,6/6/2023 5:52,6.3,11.5,NA,6/6/2023 5:52,Thorndyke,6/6/2023
64,6/6/2023 6:07,4.8,11.44,NA,6/6/2023 6:07,Thorndyke,6/6/2023
65,6/6/2023 6:22,6.13,11.48,NA,6/6/2023 6:22,Thorndyke,6/6/2023
66,6/6/2023 6:37,9.3,11.62,NA,6/6/2023 6:37,Thorndyke,6/6/2023
67,6/6/2023 6:52,10.82,11.66,NA,6/6/2023 6:52,Thorndyke,6/6/2023
68,6/6/2023 7:07,11.04,11.68,NA,6/6/2023 7:07,Thorndyke,6/6/2023
69,6/6/2023 7:22,10.78,11.68,NA,6/6/2023 7:22,Thorndyke,6/6/2023
70,6/6/2023 7:37,11.05,11.68,NA,6/6/2023 7:37,Thorndyke,6/6/2023
71,6/6/2023 7:52,11.04,11.7,NA,6/6/2023 7:52,Thorndyke,6/6/2023
72,6/6/2023 8:07,11.13,11.74,NA,6/6/2023 8:07,Thorndyke,6/6/2023
73,6/6/2023 8:22,11.18,11.78,NA,6/6/2023 8:22,Thorndyke,6/6/2023
74,6/6/2023 8:37,11.26,11.8,NA,6/6/2023 8:37,Thorndyke,6/6/2023
75,6/6/2023 8:52,11.39,11.82,NA,6/6/2023 8:52,Thorndyke,6/6/2023
76,6/6/2023 9:07,11.75,11.86,NA,6/6/2023 9:07,Thorndyke,6/6/2023
77,6/6/2023 9:22,11.26,12,NA,6/6/2023 9:22,Thorndyke,6/6/2023
78,6/6/2023 9:37,11.57,12.2,NA,6/6/2023 9:37,Thorndyke,6/6/2023
79,6/6/2023 9:52,11.08,12.62,NA,6/6/2023 9:52,Thorndyke,6/6/2023
80,6/6/2023 10:07,12.11,13.54,NA,6/6/2023 10:07,Thorndyke,6/6/2023
81,6/6/2023 10:22,9.95,15.26,NA,6/6/2023 10:22,Thorndyke,6/6/2023
82,6/6/2023 10:37,9.84,16.4,NA,6/6/2023 10:37,Thorndyke,6/6/2023
83,6/6/2023 10:52,9.5,18.1,NA,6/6/2023 10:52,Thorndyke,6/6/2023
84,6/6/2023 11:07,9.17,20.02,NA,6/6/2023 11:07,Thorndyke,6/6/2023
85,6/6/2023 11:22,8.96,21.28,NA,6/6/2023 11:22,Thorndyke,6/6/2023
86,6/6/2023 11:37,8.81,21.68,NA,6/6/2023 11:37,Thorndyke,6/6/2023
87,6/6/2023 11:52,8.7,22.88,NA,6/6/2023 11:52,Thorndyke,6/6/2023
88,6/6/2023 12:07,8.67,23.38,NA,6/6/2023 12:07,Thorndyke,6/6/2023
89,6/6/2023 12:22,8.69,23.4,NA,6/6/2023 12:22,Thorndyke,6/6/2023
90,6/6/2023 12:37,8.69,23.48,NA,6/6/2023 12:37,Thorndyke,6/6/2023
91,6/6/2023 12:52,8.69,23.28,NA,6/6/2023 12:52,Thorndyke,6/6/2023
92,6/6/2023 13:07,8.82,23.9,NA,6/6/2023 13:07,Thorndyke,6/6/2023
93,6/6/2023 13:22,8.47,24.32,NA,6/6/2023 13:22,Thorndyke,6/6/2023
94,6/6/2023 13:37,8.55,24.78,NA,6/6/2023 13:37,Thorndyke,6/6/2023
95,6/6/2023 13:52,8.46,25.3,NA,6/6/2023 13:52,Thorndyke,6/6/2023
96,6/6/2023 14:07,8.39,26.1,NA,6/6/2023 14:07,Thorndyke,6/6/2023
97,6/6/2023 14:22,8.26,26.66,NA,6/6/2023 14:22,Thorndyke,6/6/2023
98,6/6/2023 14:37,8.1,26.62,NA,6/6/2023 14:37,Thorndyke,6/6/2023
99,6/6/2023 14:52,8.2,26.28,NA,6/6/2023 14:52,Thorndyke,6/6/2023
100,6/6/2023 15:07,8.48,26.26,NA,6/6/2023 15:07,Thorndyke,6/6/2023
101,6/6/2023 15:22,8,27.96,NA,6/6/2023 15:22,Thorndyke,6/6/2023
102,6/6/2023 15:37,18.31,23.74,NA,6/6/2023 15:37,Thorndyke,6/6/2023
103,6/6/2023 15:52,17.34,18.42,NA,6/6/2023 15:52,Thorndyke,6/6/2023
104,6/6/2023 16:07,17.59,16.52,NA,6/6/2023 16:07,Thorndyke,6/6/2023
105,6/6/2023 16:22,17.88,16.04,NA,6/6/2023 16:22,Thorndyke,6/6/2023
106,6/6/2023 16:37,17.18,15.32,NA,6/6/2023 16:37,Thorndyke,6/6/2023
107,6/6/2023 16:52,16.88,14.86,NA,6/6/2023 16:52,Thorndyke,6/6/2023
108,6/6/2023 17:07,16.84,14.74,NA,6/6/2023 17:07,Thorndyke,6/6/2023
109,6/6/2023 17:22,16.86,14.92,NA,6/6/2023 17:22,Thorndyke,6/6/2023
110,6/6/2023 17:37,15.16,14.2,NA,6/6/2023 17:37,Thorndyke,6/6/2023
111,6/6/2023 17:52,14.66,13.76,NA,6/6/2023 17:52,Thorndyke,6/6/2023
112,6/6/2023 18:07,13.95,13.04,NA,6/6/2023 18:07,Thorndyke,6/6/2023
113,6/6/2023 18:22,13.62,12.64,NA,6/6/2023 18:22,Thorndyke,6/6/2023
114,6/6/2023 18:37,13.72,12.58,NA,6/6/2023 18:37,Thorndyke,6/6/2023
115,6/6/2023 18:52,13.74,12.58,NA,6/6/2023 18:52,Thorndyke,6/6/2023
116,6/6/2023 19:07,13.69,12.54,NA,6/6/2023 19:07,Thorndyke,6/6/2023
117,6/6/2023 19:22,13.57,12.46,NA,6/6/2023 19:22,Thorndyke,6/6/2023
118,6/6/2023 19:37,13.29,12.34,NA,6/6/2023 19:37,Thorndyke,6/6/2023
119,6/6/2023 19:52,12.98,12.22,NA,6/6/2023 19:52,Thorndyke,6/6/2023
120,6/6/2023 20:07,12.77,12.1,NA,6/6/2023 20:07,Thorndyke,6/6/2023
121,6/6/2023 20:22,12.58,12.04,NA,6/6/2023 20:22,Thorndyke,6/6/2023
122,6/6/2023 20:37,12.35,11.98,NA,6/6/2023 20:37,Thorndyke,6/6/2023
123,6/6/2023 20:52,11.9,11.84,NA,6/6/2023 20:52,Thorndyke,6/6/2023
124,6/6/2023 21:07,10.99,11.58,NA,6/6/2023 21:07,Thorndyke,6/6/2023
125,6/6/2023 21:22,10.38,11.3,NA,6/6/2023 21:22,Thorndyke,6/6/2023
126,6/6/2023 21:37,9.97,11.12,NA,6/6/2023 21:37,Thorndyke,6/6/2023
127,6/6/2023 21:52,9.75,11.04,NA,6/6/2023 21:52,Thorndyke,6/6/2023
128,6/6/2023 22:07,9.56,10.96,NA,6/6/2023 22:07,Thorndyke,6/6/2023
129,6/6/2023 22:22,9.22,10.84,NA,6/6/2023 22:22,Thorndyke,6/6/2023
130,6/6/2023 22:37,8.98,10.7,NA,6/6/2023 22:37,Thorndyke,6/6/2023
131,6/6/2023 22:52,8.85,10.64,NA,6/6/2023 22:52,Thorndyke,6/6/2023
132,6/6/2023 23:07,8.57,10.54,NA,6/6/2023 23:07,Thorndyke,6/6/2023
133,6/6/2023 23:22,8.14,10.32,NA,6/6/2023 23:22,Thorndyke,6/6/2023
134,6/6/2023 23:37,8.07,10.22,NA,6/6/2023 23:37,Thorndyke,6/6/2023
135,6/6/2023 23:52,8.14,10.22,NA,6/6/2023 23:52,Thorndyke,6/6/2023
136,6/7/2023 0:07,8.21,10.24,NA,6/7/2023 0:07,Thorndyke,6/7/2023
137,6/7/2023 0:22,7.89,10.36,NA,6/7/2023 0:22,Thorndyke,6/7/2023
138,6/7/2023 0:37,7.4,10.36,NA,6/7/2023 0:37,Thorndyke,6/7/2023
139,6/7/2023 0:52,7.29,10.36,NA,6/7/2023 0:52,Thorndyke,6/7/2023
140,6/7/2023 1:07,7.15,10.38,NA,6/7/2023 1:07,Thorndyke,6/7/2023
141,6/7/2023 1:22,6.93,10.44,NA,6/7/2023 1:22,Thorndyke,6/7/2023
142,6/7/2023 1:37,6.74,10.5,NA,6/7/2023 1:37,Thorndyke,6/7/2023
143,6/7/2023 1:52,6.21,10.56,NA,6/7/2023 1:52,Thorndyke,6/7/2023
144,6/7/2023 2:07,4.43,10.6,NA,6/7/2023 2:07,Thorndyke,6/7/2023
145,6/7/2023 2:22,5.16,10.64,NA,6/7/2023 2:22,Thorndyke,6/7/2023
146,6/7/2023 2:37,5.07,10.72,NA,6/7/2023 2:37,Thorndyke,6/7/2023
147,6/7/2023 2:52,7.08,10.76,NA,6/7/2023 2:52,Thorndyke,6/7/2023
148,6/7/2023 3:07,5.96,10.74,NA,6/7/2023 3:07,Thorndyke,6/7/2023
149,6/7/2023 3:22,5.57,10.74,NA,6/7/2023 3:22,Thorndyke,6/7/2023
150,6/7/2023 3:37,5.82,10.74,NA,6/7/2023 3:37,Thorndyke,6/7/2023
151,6/7/2023 3:52,5.7,10.76,NA,6/7/2023 3:52,Thorndyke,6/7/2023
152,6/7/2023 4:07,5.55,10.76,NA,6/7/2023 4:07,Thorndyke,6/7/2023
153,6/7/2023 4:22,4.39,10.78,NA,6/7/2023 4:22,Thorndyke,6/7/2023
154,6/7/2023 4:37,4.49,10.8,NA,6/7/2023 4:37,Thorndyke,6/7/2023
155,6/7/2023 4:52,5.5,10.82,NA,6/7/2023 4:52,Thorndyke,6/7/2023
156,6/7/2023 5:07,5.34,10.84,NA,6/7/2023 5:07,Thorndyke,6/7/2023
157,6/7/2023 5:22,6.59,10.86,NA,6/7/2023 5:22,Thorndyke,6/7/2023
158,6/7/2023 5:37,6.42,10.86,NA,6/7/2023 5:37,Thorndyke,6/7/2023
159,6/7/2023 5:52,6.64,10.88,NA,6/7/2023 5:52,Thorndyke,6/7/2023
160,6/7/2023 6:07,6.5,10.88,NA,6/7/2023 6:07,Thorndyke,6/7/2023
161,6/7/2023 6:22,7.74,10.92,NA,6/7/2023 6:22,Thorndyke,6/7/2023
162,6/7/2023 6:37,8.85,10.96,NA,6/7/2023 6:37,Thorndyke,6/7/2023
163,6/7/2023 6:52,8.8,11.04,NA,6/7/2023 6:52,Thorndyke,6/7/2023
164,6/7/2023 7:07,8.61,11.06,NA,6/7/2023 7:07,Thorndyke,6/7/2023
165,6/7/2023 7:22,9.91,11.24,NA,6/7/2023 7:22,Thorndyke,6/7/2023
166,6/7/2023 7:37,10.3,11.34,NA,6/7/2023 7:37,Thorndyke,6/7/2023
167,6/7/2023 7:52,10.47,11.42,NA,6/7/2023 7:52,Thorndyke,6/7/2023
168,6/7/2023 8:07,10.72,11.46,NA,6/7/2023 8:07,Thorndyke,6/7/2023
169,6/7/2023 8:22,11.11,11.52,NA,6/7/2023 8:22,Thorndyke,6/7/2023
170,6/7/2023 8:37,11.07,11.56,NA,6/7/2023 8:37,Thorndyke,6/7/2023
171,6/7/2023 8:52,11.25,11.62,NA,6/7/2023 8:52,Thorndyke,6/7/2023
172,6/7/2023 9:07,11.18,11.7,NA,6/7/2023 9:07,Thorndyke,6/7/2023
173,6/7/2023 9:22,11.3,11.76,NA,6/7/2023 9:22,Thorndyke,6/7/2023
174,6/7/2023 9:37,11.63,11.82,NA,6/7/2023 9:37,Thorndyke,6/7/2023
175,6/7/2023 9:52,11.49,11.92,NA,6/7/2023 9:52,Thorndyke,6/7/2023
176,6/7/2023 10:07,11.43,12.02,NA,6/7/2023 10:07,Thorndyke,6/7/2023
177,6/7/2023 10:22,11.6,12.12,NA,6/7/2023 10:22,Thorndyke,6/7/2023
178,6/7/2023 10:37,10.38,12.38,NA,6/7/2023 10:37,Thorndyke,6/7/2023
179,6/7/2023 10:52,10.09,12.82,NA,6/7/2023 10:52,Thorndyke,6/7/2023
180,6/7/2023 11:07,11.44,14,NA,6/7/2023 11:07,Thorndyke,6/7/2023
181,6/7/2023 11:22,14.34,16.46,NA,6/7/2023 11:22,Thorndyke,6/7/2023
182,6/7/2023 11:37,9.56,17.36,NA,6/7/2023 11:37,Thorndyke,6/7/2023
183,6/7/2023 11:52,9.21,18.66,NA,6/7/2023 11:52,Thorndyke,6/7/2023
184,6/7/2023 12:07,8.93,20.14,NA,6/7/2023 12:07,Thorndyke,6/7/2023
185,6/7/2023 12:22,9.01,19.72,NA,6/7/2023 12:22,Thorndyke,6/7/2023
186,6/7/2023 12:37,8.92,20.2,NA,6/7/2023 12:37,Thorndyke,6/7/2023
187,6/7/2023 12:52,8.65,21.48,NA,6/7/2023 12:52,Thorndyke,6/7/2023
188,6/7/2023 13:07,8.37,23.04,NA,6/7/2023 13:07,Thorndyke,6/7/2023
189,6/7/2023 13:22,7.93,25.38,NA,6/7/2023 13:22,Thorndyke,6/7/2023
190,6/7/2023 13:37,7.63,27.42,NA,6/7/2023 13:37,Thorndyke,6/7/2023
191,6/7/2023 13:52,7.62,27.38,NA,6/7/2023 13:52,Thorndyke,6/7/2023
192,6/7/2023 14:07,7.71,26.82,NA,6/7/2023 14:07,Thorndyke,6/7/2023
193,6/7/2023 14:22,7.62,27.52,NA,6/7/2023 14:22,Thorndyke,6/7/2023
194,6/7/2023 14:37,7.62,27.32,NA,6/7/2023 14:37,Thorndyke,6/7/2023
195,6/7/2023 14:52,7.67,27.04,NA,6/7/2023 14:52,Thorndyke,6/7/2023
196,6/7/2023 15:07,7.65,27.16,NA,6/7/2023 15:07,Thorndyke,6/7/2023
197,6/7/2023 15:22,7.7,27.02,NA,6/7/2023 15:22,Thorndyke,6/7/2023
198,6/7/2023 15:37,7.63,27.56,NA,6/7/2023 15:37,Thorndyke,6/7/2023
199,6/7/2023 15:52,7.63,27.26,NA,6/7/2023 15:52,Thorndyke,6/7/2023
200,6/7/2023 16:07,16.3,27.02,NA,6/7/2023 16:07,Thorndyke,6/7/2023
201,6/7/2023 16:22,17.49,21.5,NA,6/7/2023 16:22,Thorndyke,6/7/2023
202,6/7/2023 16:37,18.08,18.16,NA,6/7/2023 16:37,Thorndyke,6/7/2023
203,6/7/2023 16:52,16.94,17.06,NA,6/7/2023 16:52,Thorndyke,6/7/2023
204,6/7/2023 17:07,16.01,16.54,NA,6/7/2023 17:07,Thorndyke,6/7/2023
205,6/7/2023 17:22,16.26,16.62,NA,6/7/2023 17:22,Thorndyke,6/7/2023
206,6/7/2023 17:37,16.32,16.76,NA,6/7/2023 17:37,Thorndyke,6/7/2023
207,6/7/2023 17:52,15.49,16.92,NA,6/7/2023 17:52,Thorndyke,6/7/2023
208,6/7/2023 18:07,14.22,16.22,NA,6/7/2023 18:07,Thorndyke,6/7/2023
209,6/7/2023 18:22,14.03,15.62,NA,6/7/2023 18:22,Thorndyke,6/7/2023
210,6/7/2023 18:37,13.86,15.4,NA,6/7/2023 18:37,Thorndyke,6/7/2023
211,6/7/2023 18:52,13.6,15.18,NA,6/7/2023 18:52,Thorndyke,6/7/2023
212,6/7/2023 19:07,13.09,13.66,NA,6/7/2023 19:07,Thorndyke,6/7/2023
213,6/7/2023 19:22,13.17,13.52,NA,6/7/2023 19:22,Thorndyke,6/7/2023
214,6/7/2023 19:37,13.37,13.3,NA,6/7/2023 19:37,Thorndyke,6/7/2023
215,6/7/2023 19:52,13.59,13.4,NA,6/7/2023 19:52,Thorndyke,6/7/2023
216,6/7/2023 20:07,13.77,13.58,NA,6/7/2023 20:07,Thorndyke,6/7/2023
217,6/7/2023 20:22,13.85,13.72,NA,6/7/2023 20:22,Thorndyke,6/7/2023
218,6/7/2023 20:37,14,13.78,NA,6/7/2023 20:37,Thorndyke,6/7/2023
219,6/7/2023 20:52,13.94,13.8,NA,6/7/2023 20:52,Thorndyke,6/7/2023
220,6/7/2023 21:07,13.19,13.46,NA,6/7/2023 21:07,Thorndyke,6/7/2023
221,6/7/2023 21:22,11.68,12.38,NA,6/7/2023 21:22,Thorndyke,6/7/2023
222,6/7/2023 21:37,11.3,12.02,NA,6/7/2023 21:37,Thorndyke,6/7/2023
223,6/7/2023 21:52,11.13,11.9,NA,6/7/2023 21:52,Thorndyke,6/7/2023
224,6/7/2023 22:07,11.01,11.88,NA,6/7/2023 22:07,Thorndyke,6/7/2023
225,6/7/2023 22:22,10.3,11.94,NA,6/7/2023 22:22,Thorndyke,6/7/2023
226,6/7/2023 22:37,9.81,12.06,NA,6/7/2023 22:37,Thorndyke,6/7/2023
227,6/7/2023 22:52,10.29,12.34,NA,6/7/2023 22:52,Thorndyke,6/7/2023
228,6/7/2023 23:07,9.46,12.38,NA,6/7/2023 23:07,Thorndyke,6/7/2023
229,6/7/2023 23:22,9.47,12.52,NA,6/7/2023 23:22,Thorndyke,6/7/2023
230,6/7/2023 23:37,9.13,12.62,NA,6/7/2023 23:37,Thorndyke,6/7/2023
231,6/7/2023 23:52,9.1,12.78,NA,6/7/2023 23:52,Thorndyke,6/7/2023
232,6/8/2023 0:07,9.4,12.9,NA,6/8/2023 0:07,Thorndyke,6/8/2023
233,6/8/2023 0:22,9.22,13.02,NA,6/8/2023 0:22,Thorndyke,6/8/2023
234,6/8/2023 0:37,9.58,13.2,NA,6/8/2023 0:37,Thorndyke,6/8/2023
235,6/8/2023 0:52,11.39,13.4,NA,6/8/2023 0:52,Thorndyke,6/8/2023
236,6/8/2023 1:07,11.65,13.46,NA,6/8/2023 1:07,Thorndyke,6/8/2023
237,6/8/2023 1:22,12.77,13.6,NA,6/8/2023 1:22,Thorndyke,6/8/2023
238,6/8/2023 1:37,12.38,13.6,NA,6/8/2023 1:37,Thorndyke,6/8/2023
239,6/8/2023 1:52,12.23,13.52,NA,6/8/2023 1:52,Thorndyke,6/8/2023
240,6/8/2023 2:07,12.17,13.48,NA,6/8/2023 2:07,Thorndyke,6/8/2023
241,6/8/2023 2:22,12,13.46,NA,6/8/2023 2:22,Thorndyke,6/8/2023
242,6/8/2023 2:37,12,13.38,NA,6/8/2023 2:37,Thorndyke,6/8/2023
243,6/8/2023 2:52,11.32,13.26,NA,6/8/2023 2:52,Thorndyke,6/8/2023
244,6/8/2023 3:07,10.88,13.14,NA,6/8/2023 3:07,Thorndyke,6/8/2023
245,6/8/2023 3:22,10.4,13.12,NA,6/8/2023 3:22,Thorndyke,6/8/2023
246,6/8/2023 3:37,9.94,13.1,NA,6/8/2023 3:37,Thorndyke,6/8/2023
247,6/8/2023 3:52,10.93,13.12,NA,6/8/2023 3:52,Thorndyke,6/8/2023
248,6/8/2023 4:07,10.19,13.16,NA,6/8/2023 4:07,Thorndyke,6/8/2023
249,6/8/2023 4:22,8.76,13.12,NA,6/8/2023 4:22,Thorndyke,6/8/2023
250,6/8/2023 4:37,10.15,13.18,NA,6/8/2023 4:37,Thorndyke,6/8/2023
251,6/8/2023 4:52,11.98,13.66,NA,6/8/2023 4:52,Thorndyke,6/8/2023
252,6/8/2023 5:07,12.02,13.86,NA,6/8/2023 5:07,Thorndyke,6/8/2023
253,6/8/2023 5:22,11.84,13.96,NA,6/8/2023 5:22,Thorndyke,6/8/2023
254,6/8/2023 5:37,9.35,13.8,NA,6/8/2023 5:37,Thorndyke,6/8/2023
255,6/8/2023 5:52,9.06,13.7,NA,6/8/2023 5:52,Thorndyke,6/8/2023
256,6/8/2023 6:07,8.83,13.68,NA,6/8/2023 6:07,Thorndyke,6/8/2023
257,6/8/2023 6:22,7.65,13.68,NA,6/8/2023 6:22,Thorndyke,6/8/2023
258,6/8/2023 6:37,8.83,13.7,NA,6/8/2023 6:37,Thorndyke,6/8/2023
259,6/8/2023 6:52,10.2,13.74,NA,6/8/2023 6:52,Thorndyke,6/8/2023
260,6/8/2023 7:07,10.81,13.78,NA,6/8/2023 7:07,Thorndyke,6/8/2023
261,6/8/2023 7:22,11.28,13.76,NA,6/8/2023 7:22,Thorndyke,6/8/2023
262,6/8/2023 7:37,11.18,13.72,NA,6/8/2023 7:37,Thorndyke,6/8/2023
263,6/8/2023 7:52,10.32,13.64,NA,6/8/2023 7:52,Thorndyke,6/8/2023
264,6/8/2023 8:07,10.21,13.46,NA,6/8/2023 8:07,Thorndyke,6/8/2023
265,6/8/2023 8:22,9.73,13.4,NA,6/8/2023 8:22,Thorndyke,6/8/2023
266,6/8/2023 8:37,11.56,13.5,NA,6/8/2023 8:37,Thorndyke,6/8/2023
267,6/8/2023 8:52,11.56,13.52,NA,6/8/2023 8:52,Thorndyke,6/8/2023
268,6/8/2023 9:07,11.93,13.3,NA,6/8/2023 9:07,Thorndyke,6/8/2023
269,6/8/2023 9:22,12.69,13.2,NA,6/8/2023 9:22,Thorndyke,6/8/2023
270,6/8/2023 9:37,12.42,13.22,NA,6/8/2023 9:37,Thorndyke,6/8/2023
271,6/8/2023 9:52,12.37,13.28,NA,6/8/2023 9:52,Thorndyke,6/8/2023
272,6/8/2023 10:07,12.76,13.38,NA,6/8/2023 10:07,Thorndyke,6/8/2023
273,6/8/2023 10:22,13.2,13.58,NA,6/8/2023 10:22,Thorndyke,6/8/2023
274,6/8/2023 10:37,12.28,13.78,NA,6/8/2023 10:37,Thorndyke,6/8/2023
275,6/8/2023 10:52,12.9,13.84,NA,6/8/2023 10:52,Thorndyke,6/8/2023
276,6/8/2023 11:07,13.47,14.04,NA,6/8/2023 11:07,Thorndyke,6/8/2023
277,6/8/2023 11:22,13.84,14.36,NA,6/8/2023 11:22,Thorndyke,6/8/2023
278,6/8/2023 11:37,14.08,14.86,NA,6/8/2023 11:37,Thorndyke,6/8/2023
279,6/8/2023 11:52,12.97,15.88,NA,6/8/2023 11:52,Thorndyke,6/8/2023
280,6/8/2023 12:07,11.95,17.18,NA,6/8/2023 12:07,Thorndyke,6/8/2023
281,6/8/2023 12:22,10.07,18.06,NA,6/8/2023 12:22,Thorndyke,6/8/2023
282,6/8/2023 12:37,8.95,20.18,NA,6/8/2023 12:37,Thorndyke,6/8/2023
283,6/8/2023 12:52,8.57,22.6,NA,6/8/2023 12:52,Thorndyke,6/8/2023
284,6/8/2023 13:07,8.39,23.66,NA,6/8/2023 13:07,Thorndyke,6/8/2023
285,6/8/2023 13:22,8.14,24.88,NA,6/8/2023 13:22,Thorndyke,6/8/2023
